sku,variant_name,color,swatch_width,swatch_length,width_real_size,length_real_size,top_down_image_url,product_url,product_name,product_status,application_method,cart_url,surface_applicability,category,collection,wallpaper_type,variant_id,product_id,variant_price,variant_inventory_quantity
MT-10-SG-V02-PPL-SMO,Purple / Smooth,Purple,16.708,69.444,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-damask-teal-gold-motif-motifs-wallpaper-view-10-repeat-original.jpg?v=1735028941,https://www.themuralstory.com/products/geometric-floral-diamond-wallpaper-regal-purple-and-gold-design,Diamond Bloom Design Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/geometric-floral-diamond-wallpaper-regal-purple-and-gold-design,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Patterns""]",Repeat,50661896323240,8670528831656,149,200000
MT-10-SG-V03-MRN-SMO,Maroon / Smooth,Maroon,16.708,69.444,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-damask-teal-gold-motif-motifs-wallpaper-view-15-repeat-original.jpg?v=1735028941,https://www.themuralstory.com/products/geometric-floral-diamond-wallpaper-regal-purple-and-gold-design,Diamond Bloom Design Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/geometric-floral-diamond-wallpaper-regal-purple-and-gold-design,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Patterns""]",Repeat,50661896487080,8670528831656,149,200000
MT-10-SG-V04-GRN-SMO,Green / Smooth,Green,16.708,69.444,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-damask-teal-gold-motif-motifs-wallpaper-view-20-repeat-original.jpg?v=1735028941,https://www.themuralstory.com/products/geometric-floral-diamond-wallpaper-regal-purple-and-gold-design,Diamond Bloom Design Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/geometric-floral-diamond-wallpaper-regal-purple-and-gold-design,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Patterns""]",Repeat,50661896650920,8670528831656,149,200000
KI-26-AK-V01-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/whimsical-animal-hot-air-balloons-kids-wallpaper-view-6-mural-inequal.jpg?v=1733127804,https://www.themuralstory.com/products/whimsical-hot-air-balloon-adventure-kids-room-wallpaper-with-cute-animals,Dreamy Balloon Ride: Kids Room Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/whimsical-hot-air-balloon-adventure-kids-room-wallpaper-with-cute-animals,kidstoom,Wallpaper,"[""Kids"",""Flora""]",Mural,50597250367656,8594956058792,149,200000
KI-26-AK-V02-PNK-SMO,Pink / Smooth,Pink,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/whimsical-animal-hot-air-balloons-kids-wallpaper-view-9-mural-inequal.jpg?v=1733127821,https://www.themuralstory.com/products/whimsical-hot-air-balloon-adventure-kids-room-wallpaper-with-cute-animals,Dreamy Balloon Ride: Kids Room Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/whimsical-hot-air-balloon-adventure-kids-room-wallpaper-with-cute-animals,kidstoom,Wallpaper,"[""Kids"",""Flora""]",Mural,50597250531496,8594956058792,149,200000
KI-26-AK-V03-MNT-SMO,Mint / Smooth,Mint,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/whimsical-animal-hot-air-balloons-kids-wallpaper-view-13-mural-inequal.jpg?v=1733127842,https://www.themuralstory.com/products/whimsical-hot-air-balloon-adventure-kids-room-wallpaper-with-cute-animals,Dreamy Balloon Ride: Kids Room Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/whimsical-hot-air-balloon-adventure-kids-room-wallpaper-with-cute-animals,kidstoom,Wallpaper,"[""Kids"",""Flora""]",Mural,50597250695336,8594956058792,149,200000
MT-59-SV-V01-PCH-SMO,Cream / Smooth,Cream,27.78,30.58,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/peach-cottage-village-repeat-motifs-wallpaper-view-8-repeat-original.jpg?v=1735133837,https://www.themuralstory.com/products/whimsical-cityscape-wallpaper,Dreamy Neighborhood: Whimsical Cityscape Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/whimsical-cityscape-wallpaper,living room,Wallpaper,"[""Motifs"",""Kids"",""Patterns""]",Repeat,50612516094120,8691529285800,149,200000
MT-59-SV-V03-BLU-SMO,Blue / Smooth,Blue,27.78,30.58,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/peach-cottage-village-repeat-motifs-wallpaper-view-15-repeat-original.jpg?v=1735133837,https://www.themuralstory.com/products/whimsical-cityscape-wallpaper,Dreamy Neighborhood: Whimsical Cityscape Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/whimsical-cityscape-wallpaper,living room,Wallpaper,"[""Motifs"",""Kids"",""Patterns""]",Repeat,50612516257960,8691529285800,149,200000
MT-59-SV-V04-GRN-SMO,Green / Smooth,Green,27.78,30.58,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/peach-cottage-village-repeat-motifs-wallpaper-view-23-repeat-original.jpg?v=1735133835,https://www.themuralstory.com/products/whimsical-cityscape-wallpaper,Dreamy Neighborhood: Whimsical Cityscape Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/whimsical-cityscape-wallpaper,living room,Wallpaper,"[""Motifs"",""Kids"",""Patterns""]",Repeat,50612516421800,8691529285800,149,200000
MT-59-SV-V05-PPL-SMO,Purple / Smooth,Purple,27.78,30.58,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/peach-cottage-village-repeat-motifs-wallpaper-view-27-repeat-original.jpg?v=1735133835,https://www.themuralstory.com/products/whimsical-cityscape-wallpaper,Dreamy Neighborhood: Whimsical Cityscape Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/whimsical-cityscape-wallpaper,living room,Wallpaper,"[""Motifs"",""Kids"",""Patterns""]",Repeat,50612516585640,8691529285800,149,200000
MT-16-SG-V01-PPL-SMO,Purple / Smooth,Purple,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/midnight-floral-damask-border-motifs-wallpaper-view-6-mural-inequal.jpg?v=1735029103,https://www.themuralstory.com/products/luxurious-black-and-blue-floral-design-wallpaper-for-statement-walls,Dusky Allure: A Play of Shadows and Blossoms Wallpaper,draft,Paste,https://www.themuralstory.com/collections/all-products/products/luxurious-black-and-blue-floral-design-wallpaper-for-statement-walls,"bedroom, commercial spaces, dining room, foyer, kitchen, living room",Wallpaper,"[""Motifs"",""Flora""]",Mural,50612385480872,8723760152744,149,200000
MT-16-SG-V02-YEL-SMO,Yellow / Smooth,Yellow,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/midnight-floral-damask-border-motifs-wallpaper-view-10-mural-inequal.jpg?v=1735029103,https://www.themuralstory.com/products/luxurious-black-and-blue-floral-design-wallpaper-for-statement-walls,Dusky Allure: A Play of Shadows and Blossoms Wallpaper,draft,Paste,https://www.themuralstory.com/collections/all-products/products/luxurious-black-and-blue-floral-design-wallpaper-for-statement-walls,"bedroom, commercial spaces, dining room, foyer, kitchen, living room",Wallpaper,"[""Motifs"",""Flora""]",Mural,50612385644712,8723760152744,149,200000
MT-16-SG-V03-WHT-SMO,White / Smooth,White,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/midnight-floral-damask-border-motifs-wallpaper-view-14-mural-inequal.jpg?v=1735029103,https://www.themuralstory.com/products/luxurious-black-and-blue-floral-design-wallpaper-for-statement-walls,Dusky Allure: A Play of Shadows and Blossoms Wallpaper,draft,Paste,https://www.themuralstory.com/collections/all-products/products/luxurious-black-and-blue-floral-design-wallpaper-for-statement-walls,"bedroom, commercial spaces, dining room, foyer, kitchen, living room",Wallpaper,"[""Motifs"",""Flora""]",Mural,50612385808552,8723760152744,149,200000
MT-16-SG-V04-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/midnight-floral-damask-border-motifs-wallpaper-view-17-mural-inequal.jpg?v=1735029103,https://www.themuralstory.com/products/luxurious-black-and-blue-floral-design-wallpaper-for-statement-walls,Dusky Allure: A Play of Shadows and Blossoms Wallpaper,draft,Paste,https://www.themuralstory.com/collections/all-products/products/luxurious-black-and-blue-floral-design-wallpaper-for-statement-walls,"bedroom, commercial spaces, dining room, foyer, kitchen, living room",Wallpaper,"[""Motifs"",""Flora""]",Mural,50612385972392,8723760152744,149,200000
FL-49-SV-V01-BLU-SMO,Blue / Smooth,Blue,27.78,30.58,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-grey-rose-floral-motif-flora-wallpaper-view-8-repeat-original.jpg?v=1733996533,https://www.themuralstory.com/products/vintage-floral-wallpaper-in-monochrome-elegant-gray-and-white-design,Dusky Roses: Vintage Floral Trails Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/vintage-floral-wallpaper-in-monochrome-elegant-gray-and-white-design,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Patterns"",""Flora""]",Repeat,50612510556328,8697698222248,149,200000
FL-49-SV-V02-GRN-SMO,Green / Smooth,Green,27.78,30.58,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-grey-rose-floral-motif-flora-wallpaper-view-16-repeat-original.jpg?v=1733996533,https://www.themuralstory.com/products/vintage-floral-wallpaper-in-monochrome-elegant-gray-and-white-design,Dusky Roses: Vintage Floral Trails Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/vintage-floral-wallpaper-in-monochrome-elegant-gray-and-white-design,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Patterns"",""Flora""]",Repeat,50612510720168,8697698222248,149,200000
FL-49-SV-V04-WHT-SMO,White / Smooth,White,27.78,30.58,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-grey-rose-floral-motif-flora-wallpaper-view-23-repeat-original.jpg?v=1733996533,https://www.themuralstory.com/products/vintage-floral-wallpaper-in-monochrome-elegant-gray-and-white-design,Dusky Roses: Vintage Floral Trails Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/vintage-floral-wallpaper-in-monochrome-elegant-gray-and-white-design,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Patterns"",""Flora""]",Repeat,50612510884008,8697698222248,149,200000
RO-06-AA-V01-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/mughal-floral-arch-teal-panels-mughal-wallpaper-view-6-mural-inequal.jpg?v=1735133338,https://www.themuralstory.com/products/classic-floral-archway-wallpaper-timeless-mughal-inspired-design,Elegant Arches: Floral Archway Design Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/classic-floral-archway-wallpaper-timeless-mughal-inspired-design,"bedroom, commercial spaces, dining room, foyer, hobby room, kitchen, living room",Wallpaper,"[""Mughal"",""Royal""]",Mural,50612311523496,8695642652840,149,200000
RO-06-AA-V02-PPL-SMO,Purple / Smooth,Purple,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/mughal-floral-arch-teal-panels-mughal-wallpaper-view-9-mural-inequal.jpg?v=1735133338,https://www.themuralstory.com/products/classic-floral-archway-wallpaper-timeless-mughal-inspired-design,Elegant Arches: Floral Archway Design Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/classic-floral-archway-wallpaper-timeless-mughal-inspired-design,"bedroom, commercial spaces, dining room, foyer, hobby room, kitchen, living room",Wallpaper,"[""Mughal"",""Royal""]",Mural,50612311687336,8695642652840,149,200000
RO-06-AA-V03-RED-SMO,Red / Smooth,Red,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/mughal-floral-arch-teal-panels-mughal-wallpaper-view-13-mural-inequal.jpg?v=1735133338,https://www.themuralstory.com/products/classic-floral-archway-wallpaper-timeless-mughal-inspired-design,Elegant Arches: Floral Archway Design Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/classic-floral-archway-wallpaper-timeless-mughal-inspired-design,"bedroom, commercial spaces, dining room, foyer, hobby room, kitchen, living room",Wallpaper,"[""Mughal"",""Royal""]",Mural,50612311851176,8695642652840,149,200000
RO-06-AA-V04-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/mughal-floral-arch-teal-panels-mughal-wallpaper-view-17-mural-inequal.jpg?v=1735133338,https://www.themuralstory.com/products/classic-floral-archway-wallpaper-timeless-mughal-inspired-design,Elegant Arches: Floral Archway Design Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/classic-floral-archway-wallpaper-timeless-mughal-inspired-design,"bedroom, commercial spaces, dining room, foyer, hobby room, kitchen, living room",Wallpaper,"[""Mughal"",""Royal""]",Mural,50612312015016,8695642652840,149,200000
RO-50-AA-V01-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/indian-palace-palm-border-motif-royal-wallpaper-view-6-mural-inequal.jpg?v=1735035965,https://www.themuralstory.com/products/regal-elephant-parade-wallpaper,Elephant Parade Architectural Delight Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/regal-elephant-parade-wallpaper,"bedroom, dining room, hobby room, kitchen, living room",Wallpaper,"[""Royal"",""Mughal"",""Motifs"",""Designer's Choice""]",Mural,50612447969448,8690358386856,149,200000
RO-50-AA-V02-YEL-SMO,Yellow / Smooth,Yellow,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/indian-palace-palm-border-motif-royal-wallpaper-view-9-mural-inequal.jpg?v=1735035965,https://www.themuralstory.com/products/regal-elephant-parade-wallpaper,Elephant Parade Architectural Delight Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/regal-elephant-parade-wallpaper,"bedroom, dining room, hobby room, kitchen, living room",Wallpaper,"[""Royal"",""Mughal"",""Motifs"",""Designer's Choice""]",Mural,50612448133288,8690358386856,149,200000
RO-50-AA-V03-PNK-SMO,Pink / Smooth,Pink,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/indian-palace-palm-border-motif-royal-wallpaper-view-13-mural-inequal.jpg?v=1735035965,https://www.themuralstory.com/products/regal-elephant-parade-wallpaper,Elephant Parade Architectural Delight Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/regal-elephant-parade-wallpaper,"bedroom, dining room, hobby room, kitchen, living room",Wallpaper,"[""Royal"",""Mughal"",""Motifs"",""Designer's Choice""]",Mural,50612448297128,8690358386856,149,200000
RO-50-AA-V04-PPL-SMO,Purple / Smooth,Purple,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/indian-palace-palm-border-motif-royal-wallpaper-view-18-mural-inequal.jpg?v=1735035965,https://www.themuralstory.com/products/regal-elephant-parade-wallpaper,Elephant Parade Architectural Delight Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/regal-elephant-parade-wallpaper,"bedroom, dining room, hobby room, kitchen, living room",Wallpaper,"[""Royal"",""Mughal"",""Motifs"",""Designer's Choice""]",Mural,50612448460968,8690358386856,149,200000
RV-12-AA-V01-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/sage-botanical-vintage-floral-retro_and_vintage-wallpaper-view-6-mural-inequal.jpg?v=1735132342,https://www.themuralstory.com/products/botanical-green-floral-wallpaper-vintage-charm-design,Emerald Blossom: Graceful Floral Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/botanical-green-floral-wallpaper-vintage-charm-design,"bedroom, commercial spaces, dining room, foyer, kitchen, living room",Wallpaper,"[""Retro and Vintage"",""Flora""]",Mural,50612348715176,8661217083560,149,200000
RV-12-AA-V02-PNK-SMO,Pink / Smooth,Pink,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/sage-botanical-vintage-floral-retro_and_vintage-wallpaper-view-9-mural-inequal.jpg?v=1735132342,https://www.themuralstory.com/products/botanical-green-floral-wallpaper-vintage-charm-design,Emerald Blossom: Graceful Floral Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/botanical-green-floral-wallpaper-vintage-charm-design,"bedroom, commercial spaces, dining room, foyer, kitchen, living room",Wallpaper,"[""Retro and Vintage"",""Flora""]",Mural,50612348879016,8661217083560,149,200000
RV-12-AA-V03-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/sage-botanical-vintage-floral-retro_and_vintage-wallpaper-view-13-mural-inequal.jpg?v=1735132342,https://www.themuralstory.com/products/botanical-green-floral-wallpaper-vintage-charm-design,Emerald Blossom: Graceful Floral Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/botanical-green-floral-wallpaper-vintage-charm-design,"bedroom, commercial spaces, dining room, foyer, kitchen, living room",Wallpaper,"[""Retro and Vintage"",""Flora""]",Mural,50612349042856,8661217083560,149,200000
RV-12-AA-V04-BEI-SMO,Beige / Smooth,Beige,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/sage-botanical-vintage-floral-retro_and_vintage-wallpaper-view-17-mural-inequal.jpg?v=1735132342,https://www.themuralstory.com/products/botanical-green-floral-wallpaper-vintage-charm-design,Emerald Blossom: Graceful Floral Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/botanical-green-floral-wallpaper-vintage-charm-design,"bedroom, commercial spaces, dining room, foyer, kitchen, living room",Wallpaper,"[""Retro and Vintage"",""Flora""]",Mural,50612349206696,8661217083560,149,200000
MO-01-AA-V01-GRN-SMO,Mint / Smooth,Mint,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/turquoise-mandala-damask-gradient-motifs-wallpaper-view-9-mural-inequal.jpg?v=1735055457,https://www.themuralstory.com/products/elegant-mandala-motif-wallpaper,Emerald Mandala Elegance Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/elegant-mandala-motif-wallpaper,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Damask"",""Mughal""]",Mural,50845439983784,8630360965288,149,200000
MO-01-AA-V02-PNK-SMO,Pink / Smooth,Pink,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/turquoise-mandala-damask-gradient-motifs-wallpaper-view-13-mural-inequal.jpg?v=1735055457,https://www.themuralstory.com/products/elegant-mandala-motif-wallpaper,Emerald Mandala Elegance Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/elegant-mandala-motif-wallpaper,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Damask"",""Mughal""]",Mural,50597252759720,8630360965288,149,200000
MO-01-AA-V03-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/turquoise-mandala-damask-gradient-motifs-wallpaper-view-16-mural-inequal.jpg?v=1735055457,https://www.themuralstory.com/products/elegant-mandala-motif-wallpaper,Emerald Mandala Elegance Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/elegant-mandala-motif-wallpaper,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Damask"",""Mughal""]",Mural,50597252923560,8630360965288,149,200000
RO-04-AB-V01-GRN-SMO,Green / Smooth,Green,20,26,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/royal-forest-fauna-motif-royal-wallpaper-view-6-repeat-original.jpg?v=1735290472,https://www.themuralstory.com/products/wildlife-scenic-wallpaper-vibrant-forest-and-animal-theme,Enchanted Forest Harmony Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/wildlife-scenic-wallpaper-vibrant-forest-and-animal-theme,"bedroom, commercial spaces, dining room, foyer, kitchen, living room",Wallpaper,"[""Royal"",""Mughal"",""Fauna"",""Designer's Choice""]",Repeat,50612454621352,8673298022568,149,200000
RE-05-SK-V01-YEL-SMO,Yellow / Smooth,Yellow,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/indian-spiritual-motif-border-waves-religion-wallpaper-view-7-mural-inequal.jpg?v=1735018936,https://www.themuralstory.com/products/divine-krishna-and-radha-wallpaper-vibrant-religious-art-for-sacred-spaces,Eternal Love of Radha-Krishna wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/divine-krishna-and-radha-wallpaper-vibrant-religious-art-for-sacred-spaces,"bedroom, commercial spaces, dining room, foyer, living room",Wallpaper,"[""Religion"",""Motifs""]",Mural,50597249056936,8622352892072,149,200000
RE-05-SK-V02-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/indian-spiritual-motif-border-waves-religion-wallpaper-view-11-mural-inequal.jpg?v=1735018936,https://www.themuralstory.com/products/divine-krishna-and-radha-wallpaper-vibrant-religious-art-for-sacred-spaces,Eternal Love of Radha-Krishna wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/divine-krishna-and-radha-wallpaper-vibrant-religious-art-for-sacred-spaces,"bedroom, commercial spaces, dining room, foyer, living room",Wallpaper,"[""Religion"",""Motifs""]",Mural,50597249220776,8622352892072,149,200000
RE-05-SK-V03-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/indian-spiritual-motif-border-waves-religion-wallpaper-view-16-mural-inequal.jpg?v=1735018936,https://www.themuralstory.com/products/divine-krishna-and-radha-wallpaper-vibrant-religious-art-for-sacred-spaces,Eternal Love of Radha-Krishna wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/divine-krishna-and-radha-wallpaper-vibrant-religious-art-for-sacred-spaces,"bedroom, commercial spaces, dining room, foyer, living room",Wallpaper,"[""Religion"",""Motifs""]",Mural,50597249384616,8622352892072,149,200000
RE-05-SK-V04-PNK-SMO,Pink / Smooth,Pink,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/indian-spiritual-motif-border-waves-religion-wallpaper-view-21-mural-inequal.jpg?v=1735018936,https://www.themuralstory.com/products/divine-krishna-and-radha-wallpaper-vibrant-religious-art-for-sacred-spaces,Eternal Love of Radha-Krishna wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/divine-krishna-and-radha-wallpaper-vibrant-religious-art-for-sacred-spaces,"bedroom, commercial spaces, dining room, foyer, living room",Wallpaper,"[""Religion"",""Motifs""]",Mural,50597249548456,8622352892072,149,200000
MT-43-AA-V03-BEI-SMO,Beige / Smooth,Beige,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/traditional-mughal-trefoil-border-motifs-wallpaper-view-6-mural-inequal.jpg?v=1735133439,https://www.themuralstory.com/products/traditional-paisley-wallpaper-with-ornate-floral-accents-timeless-elegance,Eternal Paisley and Floral Accents Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/traditional-paisley-wallpaper-with-ornate-floral-accents-timeless-elegance,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Mughal"",""Patterns""]",Mural,50612487979176,8696973328552,149,200000
MT-43-AA-V01-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/traditional-mughal-trefoil-border-motifs-wallpaper-view-12-mural-inequal.jpg?v=1735133439,https://www.themuralstory.com/products/traditional-paisley-wallpaper-with-ornate-floral-accents-timeless-elegance,Eternal Paisley and Floral Accents Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/traditional-paisley-wallpaper-with-ornate-floral-accents-timeless-elegance,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Mughal"",""Patterns""]",Mural,50612488143016,8696973328552,149,200000
MT-43-AA-V02-PNK-SMO,Pink / Smooth,Pink,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/traditional-mughal-trefoil-border-motifs-wallpaper-view-16-mural-inequal.jpg?v=1735133439,https://www.themuralstory.com/products/traditional-paisley-wallpaper-with-ornate-floral-accents-timeless-elegance,Eternal Paisley and Floral Accents Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/traditional-paisley-wallpaper-with-ornate-floral-accents-timeless-elegance,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Mughal"",""Patterns""]",Mural,50612488306856,8696973328552,149,200000
MT-43-AA-V04-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/traditional-mughal-trefoil-border-motifs-wallpaper-view-19-mural-inequal.jpg?v=1735133439,https://www.themuralstory.com/products/traditional-paisley-wallpaper-with-ornate-floral-accents-timeless-elegance,Eternal Paisley and Floral Accents Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/traditional-paisley-wallpaper-with-ornate-floral-accents-timeless-elegance,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Mughal"",""Patterns""]",Mural,50612488470696,8696973328552,149,200000
MO-02-SK-V01-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/whimsical-crane-cloud-paradise-chinoiserie-wallpaper-view-7-mural-inequal.jpg?v=1737089922,https://www.themuralstory.com/products/tranquil-cloud-and-crane-design,Ethereal Clouds and Herons: Scenic Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/tranquil-cloud-and-crane-design,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Chinoiserie"",""Modern"",""Flora"",""Kids""]",Mural,50612491616424,8697200148648,149,200000
MO-02-SK-V02-PCH-SMO,Peach / Smooth,Peach,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/whimsical-crane-cloud-paradise-chinoiserie-wallpaper-view-12-mural-inequal.jpg?v=1737089922,https://www.themuralstory.com/products/tranquil-cloud-and-crane-design,Ethereal Clouds and Herons: Scenic Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/tranquil-cloud-and-crane-design,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Chinoiserie"",""Modern"",""Flora"",""Kids""]",Mural,50612491780264,8697200148648,149,200000
MO-02-SK-V03-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/whimsical-crane-cloud-paradise-chinoiserie-wallpaper-view-17-mural-inequal.jpg?v=1737089922,https://www.themuralstory.com/products/tranquil-cloud-and-crane-design,Ethereal Clouds and Herons: Scenic Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/tranquil-cloud-and-crane-design,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Chinoiserie"",""Modern"",""Flora"",""Kids""]",Mural,50612491944104,8697200148648,149,200000
MO-02-SK-V04-LAV-SMO,Lavender / Smooth,Lavender,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/whimsical-crane-cloud-paradise-chinoiserie-wallpaper-view-22-mural-inequal.jpg?v=1733997769,https://www.themuralstory.com/products/tranquil-cloud-and-crane-design,Ethereal Clouds and Herons: Scenic Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/tranquil-cloud-and-crane-design,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Chinoiserie"",""Modern"",""Flora"",""Kids""]",Mural,50612492107944,8697200148648,149,200000
